street_name,year,month,legal_p_at_12,legal_p_at_17,legal_p_at_22,parked_cars_at_12,parked_cars_at_17,parked_cars_at_22,occupancy_at_12_pct,occupancy_at_17_pct,occupancy_at_22_pct,wkb_geometry
Ved Amagerbanen,2024,3,103,103,103,43,46,50,42.0,45.0,49.0,"MULTILINESTRING ((12.62015976842352 55.66904281746678, 12.62031678816734 55.668965421804415, 12.620423519830311 55.66893128342415, 12.620533929562686 55.66890554263817, 12.620628959699808 55.66889024754563, 12.620727279238798 55.668876581460445, 12.62095624863912 55.66885544047625, 12.621171848461058 55.66882438082942, 12.621457034794213 55.66878019049062, 12.621786262540969 55.66871468403368, 12.621789406670104 55.668714060171105, 12.622002943282366 55.66866123593231, 12.622216479305653 55.66860841132918, 12.622495466047093 55.66852750613277, 12.622702171106711 55.668454344085404, 12.622939470291001 55.668365208076104, 12.623220641043963 55.668238008088345, 12.623450004486491 55.66811626140838, 12.623679366500857 55.667994514317016, 12.623798502188803 55.66793259270643, 12.62380108026431 55.66793125129372, 12.62391809537465 55.66785320199558, 12.624249834336295 55.66760272046357, 12.624282624491377 55.667569375876, 12.624315414591468 55.66753603128026, 12.62443759313297 55.66741843625054, 12.62453350203594 55.66730810868319, 12.624629410402102 55.667197781040365, 12.625006704590506 55.66675995606676, 12.62522457195857 55.66651765730842, 12.625484986042975 55.666228036277, 12.625779556490059 55.66589902748152, 12.626117490271323 55.66552467461257, 12.62612154098778 55.66552019676066, 12.626423130401404 55.66517290901462, 12.626511734153445 55.665070878275785, 12.626607521219071 55.66496318861815, 12.627079111553996 55.66443617355245))"
Ved Amagerbanen,2024,10,103,103,103,38,37,44,37.0,36.0,43.0,"MULTILINESTRING ((12.62015976842352 55.66904281746678, 12.62031678816734 55.668965421804415, 12.620423519830311 55.66893128342415, 12.620533929562686 55.66890554263817, 12.620628959699808 55.66889024754563, 12.620727279238798 55.668876581460445, 12.62095624863912 55.66885544047625, 12.621171848461058 55.66882438082942, 12.621457034794213 55.66878019049062, 12.621786262540969 55.66871468403368, 12.621789406670104 55.668714060171105, 12.622002943282366 55.66866123593231, 12.622216479305653 55.66860841132918, 12.622495466047093 55.66852750613277, 12.622702171106711 55.668454344085404, 12.622939470291001 55.668365208076104, 12.623220641043963 55.668238008088345, 12.623450004486491 55.66811626140838, 12.623679366500857 55.667994514317016, 12.623798502188803 55.66793259270643, 12.62380108026431 55.66793125129372, 12.62391809537465 55.66785320199558, 12.624249834336295 55.66760272046357, 12.624282624491377 55.667569375876, 12.624315414591468 55.66753603128026, 12.62443759313297 55.66741843625054, 12.62453350203594 55.66730810868319, 12.624629410402102 55.667197781040365, 12.625006704590506 55.66675995606676, 12.62522457195857 55.66651765730842, 12.625484986042975 55.666228036277, 12.625779556490059 55.66589902748152, 12.626117490271323 55.66552467461257, 12.62612154098778 55.66552019676066, 12.626423130401404 55.66517290901462, 12.626511734153445 55.665070878275785, 12.626607521219071 55.66496318861815, 12.627079111553996 55.66443617355245))"
Ved Amagerport,2012,3,46,46,46,30,56,56,65.0,122.0,122.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2013,3,46,46,46,34,50,55,74.0,109.0,120.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2013,9,46,46,46,37,59,55,80.0,128.0,120.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2014,3,46,46,46,35,57,55,76.0,124.0,120.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2014,9,46,46,46,33,45,49,72.0,98.0,107.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2015,3,46,46,46,35,52,53,76.0,113.0,115.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2015,9,46,46,46,38,48,55,83.0,104.0,120.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2016,3,46,46,46,37,46,49,80.0,100.0,107.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2016,9,46,46,46,33,43,49,72.0,93.0,107.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2017,3,46,46,46,42,53,56,91.0,115.0,122.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2017,9,46,46,46,44,51,54,96.0,111.0,117.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2018,3,46,46,46,35,45,45,76.0,98.0,98.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2018,9,46,46,46,37,49,55,80.0,107.0,120.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2019,3,46,46,46,39,47,55,85.0,102.0,120.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2019,9,42,42,42,38,44,45,90.0,105.0,107.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2020,9,42,42,42,35,40,40,83.0,95.0,95.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2021,3,42,42,42,48,53,52,114.0,126.0,124.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2021,9,42,42,42,30,40,43,71.0,95.0,102.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2022,3,39,39,39,16,20,21,41.0,51.0,54.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2022,9,39,39,39,32,39,44,82.0,100.0,113.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2023,3,39,39,39,44,43,45,113.0,110.0,115.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2023,10,39,39,39,31,42,50,79.0,108.0,128.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2024,3,38,38,38,38,49,52,100.0,129.0,137.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Amagerport,2024,10,38,38,38,45,52,51,118.0,137.0,134.0,"MULTILINESTRING ((12.596560993375048 55.66818240685079, 12.596551758769301 55.66815592494025, 12.596551664559847 55.66815566604764, 12.596465528736427 55.66808557281695, 12.596379393221907 55.668015479524094, 12.596192363526724 55.66738688555169, 12.596190359421982 55.66738015524031, 12.595912128949292 55.6664572253081, 12.595909482511194 55.66644842182744, 12.595906859631905 55.66643971942617))"
Ved Damhussøen,2021,3,84,84,84,11,20,15,13.0,24.0,18.0,"MULTILINESTRING ((12.479631143002146 55.67689674755835, 12.479564901513527 55.67695784206858, 12.479258167956703 55.67739736065405, 12.478974131385344 55.677804347518894, 12.47891232684175 55.677921518324794, 12.478846264184579 55.67804676100434, 12.478626135261749 55.67846407925377, 12.478447362827037 55.67862408114759, 12.477967615456803 55.67892402453281, 12.477592514271675 55.679167992469694, 12.47718059895045 55.67956846952291, 12.476424217680654 55.68031816482207, 12.476370523438192 55.68035684529038, 12.47618619701275 55.68044464756326, 12.47609976040663 55.680486183186574, 12.475911953547199 55.680571319362535, 12.475574099176555 55.680714685925594, 12.474821893230192 55.68102562402984, 12.474225247088633 55.681342833122706, 12.474165708885252 55.68139168073725, 12.47411297516534 55.68145287646655, 12.4739974151451 55.681781503373315))"
Ved Damhussøen,2021,9,84,84,84,6,9,11,7.0,11.0,13.0,"MULTILINESTRING ((12.479631143002146 55.67689674755835, 12.479564901513527 55.67695784206858, 12.479258167956703 55.67739736065405, 12.478974131385344 55.677804347518894, 12.47891232684175 55.677921518324794, 12.478846264184579 55.67804676100434, 12.478626135261749 55.67846407925377, 12.478447362827037 55.67862408114759, 12.477967615456803 55.67892402453281, 12.477592514271675 55.679167992469694, 12.47718059895045 55.67956846952291, 12.476424217680654 55.68031816482207, 12.476370523438192 55.68035684529038, 12.47618619701275 55.68044464756326, 12.47609976040663 55.680486183186574, 12.475911953547199 55.680571319362535, 12.475574099176555 55.680714685925594, 12.474821893230192 55.68102562402984, 12.474225247088633 55.681342833122706, 12.474165708885252 55.68139168073725, 12.47411297516534 55.68145287646655, 12.4739974151451 55.681781503373315))"
Ved Damhussøen,2022,3,84,84,84,11,16,11,13.0,19.0,13.0,"MULTILINESTRING ((12.479631143002146 55.67689674755835, 12.479564901513527 55.67695784206858, 12.479258167956703 55.67739736065405, 12.478974131385344 55.677804347518894, 12.47891232684175 55.677921518324794, 12.478846264184579 55.67804676100434, 12.478626135261749 55.67846407925377, 12.478447362827037 55.67862408114759, 12.477967615456803 55.67892402453281, 12.477592514271675 55.679167992469694, 12.47718059895045 55.67956846952291, 12.476424217680654 55.68031816482207, 12.476370523438192 55.68035684529038, 12.47618619701275 55.68044464756326, 12.47609976040663 55.680486183186574, 12.475911953547199 55.680571319362535, 12.475574099176555 55.680714685925594, 12.474821893230192 55.68102562402984, 12.474225247088633 55.681342833122706, 12.474165708885252 55.68139168073725, 12.47411297516534 55.68145287646655, 12.4739974151451 55.681781503373315))"
