FID,vejkode,vejnavn,antal_pladser,restriktion,vejstatus,vejside,bydel,p_ordning,p_type,p_status,rettelsedato,oprettelsesdato,x,id,taelle_id,startdato_midlertidigt_nedlagt,slutdato_midlertidigt_nedlagt,restriktionstype,restriktionstekst,taelle_note,delebilsklub,aendring_p_ordning,uuid,ogc_fid,wkb_geometry
p_pladser.24590,7576,Tornestykket,2,ja,Privat fællesvej,Lige husnr.,Vanløse,3 timers restriktion,Uafmærket parkering,,2022-04-04T11:10:12.315,2006-06-06T00:00:00,,35958,1405,,,Tidsbegrænsning,8-19,,,,c9104de6-65ad-4096-95d3-65ced4d9acfa,24590,"MULTILINESTRING ((12.487947151249319 55.68372072820648, 12.487998155721954 55.68365210575405, 12.488017347368865 55.68362634217503))"
p_pladser.24591,7576,Tornestykket,1,ja,Privat fællesvej,Lige husnr.,Vanløse,3 timers restriktion,Uafmærket parkering,,2022-04-04T11:09:43.085,2006-06-06T00:00:00,,35957,1405,,,Tidsbegrænsning,8-19,,,,50789ec0-45b7-4086-93a2-b76c43d371c4,24591,"MULTILINESTRING ((12.488170639734012 55.68341963942273, 12.488215711591177 55.68335711236522))"
p_pladser.24592,7576,Tornestykket,3,ja,Privat fællesvej,Lige husnr.,Vanløse,3 timers restriktion,Uafmærket parkering,,2022-04-04T11:09:06.562,2006-06-06T00:00:00,,35956,1405,,,Tidsbegrænsning,8-19,,,,98555388-cbd6-42ff-b4b3-267055afed0a,24592,"MULTILINESTRING ((12.4882749617856 55.68327862310775, 12.488388465685741 55.68312464137905, 12.48838886922262 55.68312409814913))"
p_pladser.24593,7576,Tornestykket,2,ja,Privat fællesvej,Lige husnr.,Vanløse,3 timers restriktion,Uafmærket parkering,,2022-04-04T11:10:12.348,2006-06-06T00:00:00,,50556,1405,,,Tidsbegrænsning,8-19,,,,e4c51755-b405-45df-bff0-24cf10dd0766,24593,"MULTILINESTRING ((12.488057090436016 55.68357298949266, 12.488066689211509 55.683560103689594, 12.488143054118083 55.68345691489069))"
p_pladser.24594,7576,Tornestykket,2,ja,Privat fællesvej,Lige husnr.,Vanløse,3 timers restriktion,Uafmærket parkering,,2021-01-18T10:19:16.478,2006-06-06T00:00:00,,35955,1405,,,Tidsbegrænsning,8-19,,,,da6593e1-5cd3-4cfd-bb90-d92fc3780efb,24594,"MULTILINESTRING ((12.488521066087037 55.68294613760427, 12.488604243832542 55.682834164633846))"
p_pladser.24595,7576,Tornestykket,8,ja,Privat fællesvej,Lige husnr.,Vanløse,3 timers restriktion,Uafmærket parkering,,2021-01-18T10:19:14.577,2006-06-06T00:00:00,,35960,1405,,,Tidsbegrænsning,8-19,,,,cba81f40-7076-4738-a214-83b6a116518b,24595,"MULTILINESTRING ((12.487480833088258 55.6843481100462, 12.487760123008798 55.683972357567676))"
p_pladser.24596,7576,Tornestykket,2,ja,Privat fællesvej,Lige husnr.,Vanløse,3 timers restriktion,Uafmærket parkering,,2021-01-18T10:19:14.518,2006-06-06T00:00:00,,35959,1405,,,Tidsbegrænsning,8-19,,,,dc906582-dfc4-4129-9f1e-1faeda5fe893,24596,"MULTILINESTRING ((12.487829023389633 55.68387965882574, 12.487912010602573 55.683768006994114))"
p_pladser.24597,7580,Tornsangervej,1,nej,Offentlig vej,Ulige husnr.,Bispebjerg,Handicap parkering,Uafmærket parkering,,2024-06-21T10:58:26.824,2004-05-28T00:00:00,"ved husnr. 11 ""CU 55 037""",52408,,,,,,,,,f814af67-d9c6-4629-bb40-364bb4cab50f,24597,"MULTILINESTRING ((12.52547665655158 55.69934554033014, 12.525530988142206 55.699302743263246))"
p_pladser.24598,7580,Tornsangervej,2,ja,Offentlig vej,Ulige husnr.,Bispebjerg,3 timers restriktion,Uafmærket parkering,,2024-06-21T10:49:18.202,2007-05-21T00:00:00,,35259,1782,,,Flere restriktioner,"P-forbud 7-16, 3 timer 8-19",,,,9bb7cc3b-7165-4aca-b05b-d4a6cdf39844,24598,"MULTILINESTRING ((12.52562444183153 55.699229708473545, 12.525531528723759 55.69930262676094))"
p_pladser.24599,7580,Tornsangervej,6,ja,Offentlig vej,Ulige husnr.,Bispebjerg,3 timers restriktion,Uafmærket parkering,,2024-06-21T10:57:29.928,2004-05-28T00:00:00,,21561,1782,,,Tidsbegrænsning,8-19,,,,6d436dfd-97fa-4141-a04a-d05e35506a4e,24599,"MULTILINESTRING ((12.525186022747294 55.69957447100492, 12.52547665655158 55.69934554033014))"
p_pladser.24600,7580,Tornsangervej,10,ja,Offentlig vej,Ulige husnr.,Bispebjerg,3 timers restriktion,Uafmærket parkering,,2024-06-21T10:49:18.202,2004-05-28T00:00:00,,21562,1782,,,Tidsbegrænsning,8-19,,,,8d7ef9c8-b881-407a-95f8-55e15071a121,24600,"MULTILINESTRING ((12.52562444183153 55.699229708473545, 12.525742683375139 55.69913692294313, 12.525853538210175 55.69904615017247, 12.526139122864798 55.698820983374695))"
p_pladser.24601,7588,Torpstien,9,nej,Privat fællesvej §10 stk3,Ulige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2021-01-21T12:46:02.863,2007-06-29T00:00:00,,32218,,,,,,,,,f5527e50-fdc8-487d-be37-18b4f1d9c5e8,24601,"MULTILINESTRING ((12.506093082815552 55.697136660054234, 12.505522715028972 55.69747675371383))"
p_pladser.24602,7600,Torveporten,1,nej,Offentlig vej,Lige husnr.,Valby,,Afmærket parkering,midlertidigt nedlagt,2024-07-22T13:34:38.932,2005-08-17T00:00:00,,51265,,,,,,,,,ce69ccc5-fccc-430b-b65c-c07c932bb91c,24602,"MULTILINESTRING ((12.50899115721512 55.65374141205791, 12.50888294329243 55.653768852098565))"
p_pladser.24603,7600,Torveporten,1,nej,Offentlig vej,Lige husnr.,Valby,,Afmærket parkering,,2025-03-05T11:24:38.333,2005-08-17T00:00:00,,52643,,,,,,,,,8981f2ea-a259-4c9d-acba-e93bb2f7c650,24603,"MULTILINESTRING ((12.50946699177197 55.65361807717427, 12.50937146522446 55.65364230057359))"
p_pladser.24604,7600,Torveporten,3,nej,Offentlig vej,Lige husnr.,Valby,,Afmærket parkering,,2025-03-05T11:34:12.312,2025-03-05T11:33:17.428,,53203,,,,,,,,,d0122c88-9cdf-40c5-ad31-2e970b82aac7,24604,"MULTILINESTRING ((12.507647880979262 55.65408882522452, 12.507375091572456 55.65416110027244))"
p_pladser.24605,7600,Torveporten,3,nej,Offentlig vej,Lige husnr.,Valby,,Afmærket parkering,,2025-03-06T08:28:58.348,2025-03-05T11:33:17.428,,53202,,,,,,,,,a43d8844-8596-4317-a72e-096f3d8d30ac,24605,"MULTILINESTRING ((12.507935339189865 55.6540134323042, 12.507675102420185 55.65408202193503))"
p_pladser.24606,7600,Torveporten,1,nej,Offentlig vej,Lige husnr.,Valby,Handicap parkering,Afmærket parkering,,2025-03-18T10:59:26.369,2005-08-17T00:00:00,"ved husnr. 8 ""DT 29 171""",51269,,,,,,,,,273e5ee0-9a3a-4462-803e-511311ab8572,24606,"MULTILINESTRING ((12.508547864445589 55.6538560645785, 12.508469032280876 55.65387612414585))"
p_pladser.24607,7600,Torveporten,2,nej,Offentlig vej,Lige husnr.,Valby,,Afmærket parkering,,2025-03-05T11:32:04.042,2005-08-17T00:00:00,,52644,,,,,,,,,82be526e-aa05-407f-8ff0-8423e82512fb,24607,"MULTILINESTRING ((12.508469032280876 55.65387612414585, 12.508273108714878 55.653927341627885))"
p_pladser.24608,7600,Torveporten,3,nej,Offentlig vej,Lige husnr.,Valby,,Afmærket parkering,,2025-03-05T11:24:54.893,2005-08-17T00:00:00,,31696,,,,,,,,,427e7009-3955-45ff-bed8-1f745c3b69c6,24608,"MULTILINESTRING ((12.508852842323881 55.65377680122809, 12.508579396528338 55.65384792790965))"
p_pladser.24609,7604,Tovelillevej,3,ja,Offentlig vej,P-område/areal,Amager Øst,3 timers restriktion,Uafmærket parkering,,2024-02-16T12:11:42.077,2019-11-15T16:55:21.099,,47685,5222,,,Tidsbegrænsning,8-22,,,,bbe3f6c2-f206-4989-9e2f-ae06ffa9301f,24609,"MULTILINESTRING ((12.631800925373103 55.65646338573235, 12.631725873341415 55.656601954613876))"
p_pladser.24610,7604,Tovelillevej,23,ja,Privat fællesvej,,Amager Øst,3 timers restriktion,Uafmærket parkering,,2024-02-16T12:11:42.077,2004-11-03T00:00:00,Langs med grønt areal,25444,5222,,,Tidsbegrænsning,8-22,,,,62087f51-f402-43d1-9528-488474a03cbb,24610,"MULTILINESTRING ((12.631033843171949 55.657850913179274, 12.631100329053032 55.65771504513462, 12.631198332668374 55.65753776827856, 12.631259122854544 55.657430135228765, 12.631384725141098 55.657215118595175, 12.631526976780833 55.65698101754167, 12.631591439985 55.65687752523809, 12.631673380223658 55.6567494296757))"
p_pladser.24611,7604,Tovelillevej,4,ja,Privat fællesvej,Ulige husnr.,Amager Øst,3 timers restriktion,Afmærket parkering,,2024-02-16T12:15:53.3,2013-05-22T00:00:00,,40095,5283,,,Tidsbegrænsning,8-22,,,,ccdd2c59-05d5-496e-9776-3e3b591da776,24611,"MULTILINESTRING ((12.632739292909259 55.655173087224256, 12.632626312256354 55.655363873031575))"
p_pladser.24612,7604,Tovelillevej,18,ja,Privat fællesvej,Ulige husnr.,Amager Øst,3 timers restriktion,Uafmærket parkering,,2024-02-16T12:15:53.3,2015-10-19T10:33:19.805,,44328,5283,,,Tidsbegrænsning,8-22,,,,73e15cc0-232f-4417-9cff-b131dfa801cc,24612,"MULTILINESTRING ((12.633305973683312 55.65406719415381, 12.633159385864419 55.65438086505943, 12.632986311594594 55.65473893363661, 12.632881753776253 55.65493232144291))"
p_pladser.24613,7604,Tovelillevej,10,ja,Privat fællesvej,Ulige husnr.,Amager Øst,3 timers restriktion,Uafmærket parkering,,2024-02-16T12:15:53.3,2004-11-03T00:00:00,,25542,5283,,,Tidsbegrænsning,8-22,,,,3579652f-50c5-4ed8-9dc8-b6ca02b851f2,24613,"MULTILINESTRING ((12.632301991666266 55.655910069367074, 12.632027602477404 55.65637825353463))"
p_pladser.24614,7604,Tovelillevej,2,ja,Privat fællesvej,Ulige husnr.,Amager Øst,3 timers restriktion,Afmærket parkering,,2024-02-16T12:15:53.3,2013-05-22T00:00:00,,40096,5283,,,Tidsbegrænsning,8-22,,,,55264593-a0d6-41f2-87c0-044de572ea3f,24614,"MULTILINESTRING ((12.632857147171595 55.65497390801455, 12.632804276713383 55.65506326181407))"
p_pladser.24615,7604,Tovelillevej,20,ja,Privat fællesvej,,Amager Øst,3 timers restriktion,Uafmærket parkering,,2024-02-16T12:15:53.3,2004-11-03T00:00:00,Langs med grønt areal,25546,5283,,,Tidsbegrænsning,8-22,,,,fe4ff782-a1ef-4407-83c7-dddc3d18efa3,24615,"MULTILINESTRING ((12.634278914812471 55.65232619560758, 12.634849535721546 55.651363354614865))"
p_pladser.24616,7604,Tovelillevej,9,ja,Privat fællesvej,,Amager Øst,3 timers restriktion,Uafmærket parkering,,2024-02-16T12:15:53.3,2004-11-03T00:00:00,Langs med grønt areal,25547,5283,,,Tidsbegrænsning,8-22,,,,ba086e64-a350-4d51-a818-37efb5f6d9ce,24616,"MULTILINESTRING ((12.635088772054301 55.65116119539858, 12.635347006237684 55.650730327853346))"
p_pladser.24617,7608,Tovværkgade,4,nej,Offentlig vej,Lige husnr.,Amager Øst,Blå betalingszone,Uafmærket parkering,,2022-01-28T12:58:00.877,2003-12-17T00:00:00,,17895,888,,,,,,,,9f504cd5-98ed-48d6-ac20-18d7a2c9ae23,24617,"MULTILINESTRING ((12.602353088265156 55.662806975289946, 12.602657036849209 55.66291950721875))"
p_pladser.24618,7608,Tovværkgade,5,nej,Offentlig vej,Ulige husnr.,Amager Øst,Blå betalingszone,Uafmærket parkering,,2022-01-13T09:30:18.013,2003-12-17T00:00:00,,47296,888,,,,,,,,7a212508-d382-43d9-ac95-15ea287e8e6a,24618,"MULTILINESTRING ((12.602603999013999 55.662981509575744, 12.602638988216512 55.6629944125625, 12.602978967036492 55.66308084492408))"
p_pladser.24619,7608,Tovværkgade,3,ja,Offentlig vej,Ulige husnr.,Amager Øst,Blå betalingszone,Uafmærket parkering,,2022-07-28T13:14:07.614,2003-12-17T00:00:00,,17897,888,,,Tidsbegrænsning,30 min. 9-18 (9-15),,,,c174dba1-3062-4b47-802a-3f01b7fc736a,24619,"MULTILINESTRING ((12.602310204542443 55.66287335118398, 12.602554893301448 55.662963431764595))"
p_pladser.24620,7608,Tovværkgade,5,nej,Offentlig vej,Lige husnr.,Amager Øst,Blå betalingszone,Uafmærket parkering,,2022-01-13T09:31:22.279,2003-12-17T00:00:00,,49927,888,,,,,,,,1c435f06-b1fa-426e-8b66-7aaa516e8641,24620,"MULTILINESTRING ((12.60268772642547 55.66292827851846, 12.603092746403114 55.663037150308405))"
p_pladser.24621,7616,Tranehavevej,5,ja,Privat fællesvej,Ulige husnr.,Vesterbro-Kongens Enghave,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2004-08-11T00:00:00,,24521,6248,,,Tidsbegrænsning,8-22,,,,92c03557-73b8-470c-9523-b4c855748aa3,24621,"MULTILINESTRING ((12.534782965069235 55.65724706559878, 12.534480239310504 55.65746786108615))"
p_pladser.24622,7616,Tranehavevej,2,ja,Privat fællesvej,Ulige husnr.,Vesterbro-Kongens Enghave,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2004-08-11T00:00:00,,24518,6248,,,Tidsbegrænsning,8-22,,,,f2ac190e-a4fa-40eb-b525-71729d96aa73,24622,"MULTILINESTRING ((12.536205267804212 55.65624117763905, 12.536084410963722 55.65632934638799))"
p_pladser.24623,7616,Tranehavevej,5,ja,Privat fællesvej,Ulige husnr.,Vesterbro-Kongens Enghave,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2004-08-11T00:00:00,,24517,6248,,,Tidsbegrænsning,8-22,,,,4c87c229-9929-4309-8d64-9ce0176905ba,24623,"MULTILINESTRING ((12.536893552577425 55.65573951749236, 12.536957769168039 55.65569364853055, 12.53704457243626 55.6556308144385, 12.5370972401448 55.65559290440497, 12.537133541273333 55.65556777973133, 12.53715367961971 55.655557487163705, 12.537170590203429 55.65555060513811))"
p_pladser.24624,7616,Tranehavevej,1,nej,Privat fællesvej,Lige husnr.,Vesterbro-Kongens Enghave,Handicap parkering,Afmærket parkering,,2024-08-19T10:05:06.118,2004-01-19T00:00:00,"ved husnr 15 ""EB 25 246""",12897,,,,,,,,,8a33a3d3-821d-4a75-874c-85d7d533c678,24624,"MULTILINESTRING ((12.534754536470256 55.65745012689377, 12.534669020900568 55.65750895659125))"
p_pladser.24625,7616,Tranehavevej,2,ja,Privat fællesvej,Lige husnr.,Vesterbro-Kongens Enghave,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2004-08-11T00:00:00,,24514,6248,,,Tidsbegrænsning,8-22,,,,7844af75-7f7e-4798-9958-8a9c99cb4132,24625,"MULTILINESTRING ((12.534903801626175 55.657337634730816, 12.53480988660718 55.657411421835796))"
p_pladser.24626,7616,Tranehavevej,4,ja,Privat fællesvej,Lige husnr.,Vesterbro-Kongens Enghave,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2004-08-11T00:00:00,,24516,6248,,,Tidsbegrænsning,8-22,,,,ab56af23-0a40-41b8-b714-c2bb6b54e028,24626,"MULTILINESTRING ((12.533968805003665 55.65819079808329, 12.533840093325814 55.65837669783476))"
p_pladser.24627,7616,Tranehavevej,5,ja,Privat fællesvej,Ulige husnr.,Vesterbro-Kongens Enghave,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2004-08-11T00:00:00,,24522,6248,,,Tidsbegrænsning,8-22,,,,a8b4ebd2-9e13-4a8e-801c-07c274eaa1fb,24627,"MULTILINESTRING ((12.534244234285113 55.6576412332629, 12.534162436586698 55.65770499958142, 12.534080843299037 55.65777922038062, 12.534027126914074 55.657831915314475, 12.534001356275283 55.65786298651264))"
p_pladser.24628,7616,Tranehavevej,3,ja,Privat fællesvej,Ulige husnr.,Vesterbro-Kongens Enghave,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2004-08-11T00:00:00,,52771,6248,,,Tidsbegrænsning,8-22,,,,c34e746d-95cb-46c3-a58b-d4510d595cc6,24628,"MULTILINESTRING ((12.533953507067867 55.65792048237138, 12.533944588187792 55.65793236044191, 12.533880952481427 55.65802315984961, 12.533850414570258 55.65806637657339))"
p_pladser.24629,7616,Tranehavevej,6,ja,Privat fællesvej,Ulige husnr.,Vesterbro-Kongens Enghave,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2004-08-11T00:00:00,,45548,6248,,,Tidsbegrænsning,8-22,,,,5ed68fb3-9b39-40f7-9762-69c1b742b8ab,24629,"MULTILINESTRING ((12.53537378431231 55.6568474102599, 12.535057047706767 55.657078468903705))"
p_pladser.24630,7616,Tranehavevej,7,ja,Privat fællesvej,Lige husnr.,Vesterbro-Kongens Enghave,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2004-08-11T00:00:00,,24515,6248,,,Tidsbegrænsning,8-22,,,,1e8927ff-42bd-46b3-b8c5-ad14f9afca25,24630,"MULTILINESTRING ((12.534304606045287 55.657780387300015, 12.534271398855076 55.65781005110137, 12.534222415509412 55.65785695982922, 12.534170981390881 55.6579125792408, 12.534135296693222 55.65795626511892, 12.534097364308076 55.65800686364455, 12.534058794189788 55.6580622076482, 12.534027181864754 55.6581067589756))"
p_pladser.24631,7616,Tranehavevej,2,ja,Privat fællesvej,Ulige husnr.,Vesterbro-Kongens Enghave,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2004-08-11T00:00:00,,24519,6248,,,Tidsbegrænsning,8-22,,,,00b9481f-64eb-414c-8e4b-834997fe60f0,24631,"MULTILINESTRING ((12.536404727137521 55.65609567202092, 12.53628113861954 55.656185834474094))"
p_pladser.24632,7616,Tranehavevej,1,nej,Privat fællesvej,Lige husnr.,Vesterbro-Kongens Enghave,Handicap parkering,Afmærket parkering,,2024-08-19T10:03:51.884,2004-08-11T00:00:00,"overfor husnr. 15 ""ZY 44 226""",48867,,,,,,,,,f6008659-91d6-4f65-b7f9-9e907de1d84f,24632,"MULTILINESTRING ((12.53480988660718 55.657411421835796, 12.534772491411056 55.65743765725773, 12.534754536470256 55.65745012689377))"
p_pladser.24633,7616,Tranehavevej,2,ja,Privat fællesvej,Ulige husnr.,Vesterbro-Kongens Enghave,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2004-08-11T00:00:00,,45546,6248,,,Tidsbegrænsning,8-22,,,,bf818e7b-0466-4748-8f0a-288bcf6ea1a5,24633,"MULTILINESTRING ((12.535622013719081 55.656666324205055, 12.535486850762016 55.65676441239665))"
p_pladser.24634,7616,Tranehavevej,1,ja,Privat fællesvej,Ulige husnr.,Vesterbro-Kongens Enghave,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2017-02-09T09:07:20.51,,45545,6248,,,Tidsbegrænsning,8-22,,,,282df27d-7211-4f6b-9fe5-964d5dd12a49,24634,"MULTILINESTRING ((12.536810397100501 55.655799371892535, 12.536752766455251 55.65584127376688))"
p_pladser.24635,7620,Tranevej,4,ja,Privat fællesvej,Lige husnr.,Bispebjerg,3 timers restriktion,Afmærket parkering,,2021-01-18T11:22:18.51,2004-05-12T00:00:00,,23933,1783,,,Tidsbegrænsning,8-19,,,,b386bd18-309d-4a04-91cb-50abbd29577a,24635,"MULTILINESTRING ((12.531980053445308 55.702095555779174, 12.531642479426152 55.70178045038025))"
p_pladser.24636,7620,Tranevej,5,ja,Privat fællesvej,Ulige husnr.,Bispebjerg,3 timers restriktion,Uafmærket parkering,,2021-01-18T11:22:12.675,2004-05-12T00:00:00,,22575,1783,,,Tidsbegrænsning,8-19,,,,c7cb9f1b-4bdf-4d2e-a021-df7dc36cd70a,24636,"MULTILINESTRING ((12.53097500035448 55.701000829356225, 12.530916379026106 55.70094201572082, 12.5307532174106 55.700782790812006))"
p_pladser.24637,7620,Tranevej,14,ja,Privat fællesvej,Ulige husnr.,Bispebjerg,3 timers restriktion,"Afmærket skråparkering, 45°",,2021-01-18T11:22:20.382,2004-05-12T00:00:00,,22573,1783,,,Tidsbegrænsning,8-19,,,,d43450a8-157b-404b-8f39-efd3dbcd432b,24637,"MULTILINESTRING ((12.532143131275461 55.70210985519879, 12.53190114181345 55.701881321001935, 12.53176749165762 55.70175472200384))"
p_pladser.24638,7620,Tranevej,5,ja,Privat fællesvej,Ulige husnr.,Bispebjerg,3 timers restriktion,Uafmærket parkering,,2021-01-18T11:22:15.205,2004-05-12T00:00:00,,22576,1783,,,Tidsbegrænsning,8-19,,,,081b22eb-0cb3-40e2-95e8-a57acd0421ae,24638,"MULTILINESTRING ((12.530647759190806 55.70068583394034, 12.530393754482954 55.70044430730945))"
p_pladser.24639,7620,Tranevej,3,ja,Privat fællesvej,Lige husnr.,Bispebjerg,3 timers restriktion,Afmærket parkering,,2021-01-18T11:22:18.898,2004-05-12T00:00:00,,23934,1783,,,Tidsbegrænsning,8-19,,,,ca01f522-f217-4967-bdc0-9dfbd2468570,24639,"MULTILINESTRING ((12.53207715561502 55.70218619379646, 12.531996638751991 55.70211103702697))"
p_pladser.24640,7620,Tranevej,6,ja,Privat fællesvej,Ulige husnr.,Bispebjerg,3 timers restriktion,Uafmærket parkering,,2021-01-18T11:22:15.113,2004-05-12T00:00:00,,22574,1783,,,Tidsbegrænsning,8-19,,,,2d9ec31b-3da6-487b-a57e-1d91da6941e5,24640,"MULTILINESTRING ((12.531583104297429 55.701579399205954, 12.5314067804042 55.70141126329281, 12.531279158638304 55.70129139488222))"
p_pladser.24641,7620,Tranevej,4,ja,Privat fællesvej,Ulige husnr.,Bispebjerg,3 timers restriktion,Uafmærket parkering,,2021-01-18T11:22:15.255,2004-05-12T00:00:00,,22577,1783,,,Tidsbegrænsning,8-19,,,,1fa49a51-7990-45b9-8188-51c8e562ef0b,24641,"MULTILINESTRING ((12.530343468800474 55.700396171108636, 12.530135663072498 55.700198608987094))"
p_pladser.24642,7620,Tranevej,16,ja,Privat fællesvej,Lige husnr.,Bispebjerg,3 timers restriktion,"Afmærket skråparkering, 45°",,2021-01-18T11:22:15.066,2004-05-12T00:00:00,,22572,1783,,,Tidsbegrænsning,8-19,,,,c6fa8b98-06c1-43b3-8bad-06b76b0ed64d,24642,"MULTILINESTRING ((12.530482060156658 55.70072901456264, 12.530325592634306 55.70058632312462, 12.530174193091428 55.7004379552557, 12.530050552836318 55.70032144470554, 12.53005891063575 55.70030584354074))"
p_pladser.24643,7620,Tranevej,3,ja,Privat fællesvej,Lige husnr.,Bispebjerg,3 timers restriktion,Uafmærket parkering,,2021-01-18T11:22:12.628,2004-05-12T00:00:00,,22570,1783,,,Tidsbegrænsning,8-19,,,,bf33c456-0d42-4f91-b273-814499bd588b,24643,"MULTILINESTRING ((12.530725307232675 55.700888664437116, 12.53066873845379 55.70083089920468, 12.530575882162427 55.700741749827685))"
p_pladser.24644,7620,Tranevej,3,ja,Privat fællesvej,Lige husnr.,Bispebjerg,3 timers restriktion,Uafmærket parkering,,2021-01-18T11:22:15.02,2004-05-12T00:00:00,,22571,1783,,,Tidsbegrænsning,8-19,,,,bead818a-88ca-4bea-9ad2-2697d0ebc4ba,24644,"MULTILINESTRING ((12.530963258682268 55.701112377025744, 12.53078200813384 55.700943777925865))"
p_pladser.24645,7620,Tranevej,1,ja,Privat fællesvej,Ulige husnr.,Bispebjerg,Besøgsplads,Afmærket parkering,,2021-01-18T11:22:18.71,2007-06-12T00:00:00,Ved husnr. 27B,33725,,,,Tidsbegrænsning,8-20,,,,8f8a01bd-4f36-4cfd-a9e2-10e1edf7aef5,24645,"MULTILINESTRING ((12.53039205230543 55.700442465461094, 12.530343468800474 55.700396171108636))"
p_pladser.24646,7620,Tranevej,4,ja,Privat fællesvej,Lige husnr.,Bispebjerg,3 timers restriktion,Uafmærket parkering,,2021-01-18T11:22:18.555,2004-05-12T00:00:00,,23936,1783,,,Tidsbegrænsning,8-19,,,,3c658504-d78a-4a90-98f0-2de4575fb806,24646,"MULTILINESTRING ((12.53148783940126 55.70162160060347, 12.531318864566142 55.701459100607885))"
p_pladser.24647,7620,Tranevej,4,ja,Privat fællesvej,Lige husnr.,Bispebjerg,3 timers restriktion,"Afmærket skråparkering, 45°",,2021-01-18T11:22:12.941,2004-05-12T00:00:00,,23935,1783,,,Tidsbegrænsning,8-19,,,,520f9af6-6a5f-487a-83f7-6bf3a40387c6,24647,"MULTILINESTRING ((12.531107568935123 55.70130217628802, 12.531097994815635 55.70132330926129, 12.531204709767437 55.70142500957185))"
