FID,district,street_code,street_name,no_of_spaces,year_creation,year_correction,coordinates
p_pladser.22729,Indre By,6992,Strandgade,1,2003,2021,"[(55.675337279879564, 12.591850001621374), (55.67537798401754, 12.591915235792012)]"
p_pladser.22732,Indre By,6992,Strandgade,2,2003,2021,"[(55.672922622523515, 12.588179302055204), (55.67284199551982, 12.588048111653396)]"
p_pladser.22734,Indre By,6992,Strandgade,1,2003,2023,"[(55.674697409884004, 12.591038480587308), (55.67466034724803, 12.590978336728858)]"
p_pladser.22735,Indre By,6992,Strandgade,1,2003,2022,"[(55.6733226124428, 12.588816487472789), (55.67326216336272, 12.588721114785626)]"
p_pladser.22736,Indre By,6992,Strandgade,3,2003,2024,"[(55.673275767036316, 12.588498460899716), (55.67339585564848, 12.588689571950349)]"
p_pladser.22737,Indre By,6992,Strandgade,2,2003,2024,"[(55.67342395036631, 12.58873428260217), (55.673460766019126, 12.588792872111693), (55.67348884565992, 12.588832884263198)]"
p_pladser.22738,Indre By,6992,Strandgade,6,2003,2024,"[(55.673171154216035, 12.588578432223118), (55.67307539371376, 12.588427964693464), (55.672956454351436, 12.588234369773442)]"
p_pladser.22739,Indre By,6992,Strandgade,3,2003,2022,"[(55.67410413742469, 12.590071752270793), (55.674010145024916, 12.58991661364014), (55.673999026341875, 12.58989890995147)]"
p_pladser.22741,Indre By,6992,Strandgade,1,2003,2024,"[(55.67503572882355, 12.591357764022655), (55.67499860363412, 12.591298215079169)]"
p_pladser.22745,Indre By,6992,Strandgade,5,2003,2022,"[(55.67280832248942, 12.587794464280702), (55.673011659467875, 12.588116535320012)]"
p_pladser.22746,Indre By,6992,Strandgade,1,2003,2021,"[(55.67495750148202, 12.591460566447644), (55.674917253642185, 12.591395165347848)]"
p_pladser.22748,Indre By,6992,Strandgade,4,2003,2022,"[(55.673835883016814, 12.589637617724742), (55.673695712613345, 12.58940996730406)]"
p_pladser.22750,Indre By,6992,Strandgade,2,2003,2021,"[(55.67431948379996, 12.590417791732134), (55.67424212749502, 12.59029505106396), (55.67424190664024, 12.590294693730385)]"
p_pladser.22751,Indre By,6992,Strandgade,2,2003,2021,"[(55.67419282453377, 12.59021849484434), (55.67412534088692, 12.590106096150278)]"
p_pladser.22752,Indre By,6992,Strandgade,1,2003,2024,"[(55.675072627430396, 12.5914169496877), (55.67503572882355, 12.591357764022655)]"
p_pladser.22753,Indre By,6992,Strandgade,1,2003,2024,"[(55.67326216336272, 12.588721114785626), (55.67320229663393, 12.58862714867312)]"
p_pladser.22706,Indre By,6992,Strandgade,4,2004,2021,"[(55.67605581142407, 12.593301391100537), (55.67607733199899, 12.59336011821408), (55.676099885351384, 12.593432207509473), (55.67616239283168, 12.593611439616499)]"
p_pladser.22730,Indre By,6992,Strandgade,1,2004,2021,"[(55.67465251631555, 12.590744618181963), (55.67461227031541, 12.590678320444859)]"
p_pladser.22731,Indre By,6992,Strandgade,17,2004,2021,"[(55.67613826765934, 12.59322117921452), (55.67624272454032, 12.59346256446584), (55.676271212284405, 12.593586902630424), (55.67636414046764, 12.594005610033713), (55.6763749708916, 12.594065648096928), (55.67640012986819, 12.594161365277678), (55.67642729109225, 12.594244795568947), (55.67652769228802, 12.594503531581967)]"
p_pladser.22742,Indre By,6992,Strandgade,5,2004,2021,"[(55.6758585950032, 12.592907754573545), (55.675908714750136, 12.593003354838777), (55.67599300216551, 12.593141039551726), (55.67600567344818, 12.593169038926753), (55.67601480102316, 12.593195980454928), (55.676037400585415, 12.593251813655941)]"
p_pladser.22749,Indre By,6992,Strandgade,2,2004,2021,"[(55.675910754789044, 12.592791966046981), (55.67593771744431, 12.592839996929841), (55.67597729700902, 12.592907040120881)]"
p_pladser.22714,Indre By,6992,Strandgade,1,2006,2021,"[(55.6745721700059, 12.590613476289274), (55.674533518804004, 12.590550789158243)]"
p_pladser.22723,Indre By,6992,Strandgade,1,2006,2024,"[(55.67461136204986, 12.590677040777297), (55.6745721700059, 12.590613476289274)]"
p_pladser.22747,Indre By,6992,Strandgade,1,2009,2022,"[(55.67461872441622, 12.590910792951624), (55.674578679760074, 12.590846619405538)]"
p_pladser.22743,Indre By,6992,Strandgade,1,2010,2022,"[(55.673401165487455, 12.588938965170831), (55.67334251177026, 12.588848099058549)]"
p_pladser.22719,Indre By,6992,Strandgade,1,2011,2021,"[(55.67537798401754, 12.591915235792012), (55.67541175856596, 12.591970145359603)]"
p_pladser.22726,Indre By,6992,Strandgade,3,2016,2023,"[(55.6770269714178, 12.596396283544436), (55.677143173991404, 12.596603802220654)]"
p_pladser.22720,Indre By,6992,Strandgade,6,2018,2021,"[(55.67676646146992, 12.596194639903324), (55.67679910169453, 12.596255394015282), (55.67700031586005, 12.596589065272639)]"
p_pladser.22722,Indre By,6992,Strandgade,2,2018,2022,"[(55.676868422499865, 12.596138146097974), (55.676942974193466, 12.596260837149709)]"
p_pladser.22733,Indre By,6992,Strandgade,1,2018,2024,"[(55.672784064359604, 12.587953849283062), (55.672745230023295, 12.587890645069397)]"
p_pladser.22740,Indre By,6992,Strandgade,1,2018,2024,"[(55.6728177582965, 12.58800868746771), (55.672784064359604, 12.587953849283062)]"
p_pladser.22744,Indre By,6992,Strandgade,9,2018,2021,"[(55.67734085038438, 12.597214217817962), (55.67736192652074, 12.597248170113398), (55.67767894961883, 12.597682940722565)]"
p_pladser.22709,Indre By,6992,Strandgade,2,2022,2022,"[(55.675547689482805, 12.592190042965921), (55.67560870438827, 12.592288386051116), (55.67560979249089, 12.592294214341214)]"
p_pladser.23044,Indre By,7064,Studiestræde,2,2003,2024,"[(55.67831763247404, 12.56863873913676), (55.67836415580696, 12.568763379478447)]"
p_pladser.23045,Indre By,7064,Studiestræde,1,2003,2022,"[(55.67719095513466, 12.565574202822122), (55.67716148095717, 12.565502288716985)]"
p_pladser.23046,Indre By,7064,Studiestræde,1,2003,2021,"[(55.67914793917278, 12.570955808682202), (55.679161901064184, 12.571004966340167), (55.67918378705722, 12.571083250933537)]"
p_pladser.23047,Indre By,7064,Studiestræde,5,2003,2021,"[(55.676858119788555, 12.564765173351764), (55.67672123389906, 12.564423592551227)]"
p_pladser.23050,Indre By,7064,Studiestræde,9,2003,2021,"[(55.67652323028513, 12.564259865937128), (55.67669106329726, 12.564679837261316), (55.676790638386926, 12.564922768077063)]"
p_pladser.23051,Indre By,7064,Studiestræde,4,2003,2022,"[(55.67713186148657, 12.565429948579656), (55.677016625503896, 12.565148834952991)]"
p_pladser.23052,Indre By,7064,Studiestræde,1,2003,2022,"[(55.67726341129383, 12.565750975485827), (55.67722349350828, 12.565653587148374)]"
p_pladser.23053,Indre By,7064,Studiestræde,4,2003,2024,"[(55.67927473341008, 12.571478142740276), (55.6792606278577, 12.571409110884048), (55.67926046888097, 12.571408423498527), (55.67920555152075, 12.5711709724753)]"
p_pladser.23054,Indre By,7064,Studiestræde,3,2003,2024,"[(55.67799353216564, 12.567725440315687), (55.67806407573153, 12.567940752865235)]"
p_pladser.23055,Indre By,7064,Studiestræde,1,2003,2021,"[(55.678382959790774, 12.568813975587666), (55.67841869176498, 12.56891168301227)]"
p_pladser.23056,Indre By,7064,Studiestræde,3,2003,2024,"[(55.67824147505107, 12.568434707698165), (55.67831763247404, 12.56863873913676)]"
p_pladser.23057,Indre By,7064,Studiestræde,4,2003,2024,"[(55.67891466270646, 12.570243874809133), (55.678915319966954, 12.570246375000606), (55.67896145762399, 12.570375423819664), (55.67901137610159, 12.57052576805695), (55.67902300035917, 12.570561614901036)]"
p_pladser.23059,Indre By,7064,Studiestræde,2,2003,2024,"[(55.67869134191444, 12.569642612122573), (55.67874943354342, 12.5697986097322)]"
p_pladser.23058,Indre By,7064,Studiestræde,2,2010,2024,"[(55.67794392007421, 12.567572437084422), (55.67799353216564, 12.567725440315687)]"
p_pladser.23048,Indre By,7064,Studiestræde,1,2018,2021,"[(55.679185066802184, 12.571084976606919), (55.67919084967896, 12.571107232840815), (55.679205249756436, 12.571169852479038)]"
p_pladser.23049,Indre By,7064,Studiestræde,2,2018,2021,"[(55.67883408735548, 12.570022974328031), (55.678881779740294, 12.570153835805618)]"
p_pladser.23135,Indre By,7096,Suensonsgade,3,2003,2023,"[(55.688560820711956, 12.588732373988831), (55.68862978720328, 12.588468882542976)]"
p_pladser.23136,Indre By,7096,Suensonsgade,12,2003,2021,"[(55.689528651403876, 12.585024477008654), (55.68940968962987, 12.585480149154508), (55.68928169169312, 12.58597042318046)]"
p_pladser.23137,Indre By,7096,Suensonsgade,7,2003,2021,"[(55.689504675284866, 12.584728790344718), (55.689481767030244, 12.584819615820788), (55.68945751198812, 12.584907356834691), (55.68940781709479, 12.585055688525527), (55.68933854279921, 12.585322212177458)]"
p_pladser.23138,Indre By,7096,Suensonsgade,8,2003,2021,"[(55.68933076789657, 12.585352627434702), (55.68923420820338, 12.585725394446467), (55.689211788265546, 12.585857737142694), (55.68917968149125, 12.585979486918573)]"
p_pladser.23139,Indre By,7096,Suensonsgade,2,2003,2023,"[(55.68851738147475, 12.588468956703686), (55.68846719236483, 12.588659376934823)]"
p_pladser.23140,Indre By,7096,Suensonsgade,3,2003,2022,"[(55.68848430961164, 12.589019962303187), (55.688560820711956, 12.588732373988831)]"
p_pladser.23141,Indre By,7096,Suensonsgade,25,2003,2023,"[(55.6890515135312, 12.58643225026549), (55.68888089311361, 12.587089725995948), (55.68851738147475, 12.588468956703686)]"
p_pladser.23142,Indre By,7096,Suensonsgade,17,2003,2022,"[(55.688720564729536, 12.58812273295112), (55.68873901706562, 12.588052470180179), (55.68885857549015, 12.587597121570738), (55.68893705284197, 12.587298228781643), (55.68907222111246, 12.586777505859098)]"
p_pladser.23143,Indre By,7096,Suensonsgade,4,2003,2023,"[(55.68862978720328, 12.588468882542976), (55.68866791011703, 12.588323229890767), (55.68871275044979, 12.588152488085607)]"
p_pladser.23144,Indre By,7096,Suensonsgade,3,2003,2021,"[(55.68916720734056, 12.586410578211005), (55.68910328441505, 12.586656062869826)]"
p_pladser.23145,Indre By,7100,Suhmsgade,3,2003,2024,"[(55.68228394766022, 12.576574044772114), (55.68232451575449, 12.576500361301271), (55.682368205197946, 12.576420542980859), (55.68237287650054, 12.57640763673505), (55.682376304929974, 12.57639238592393)]"
p_pladser.23277,Indre By,7132,Svanegade,1,2003,2021,"[(55.690586979663024, 12.587853081852105), (55.69051981307552, 12.58789577858082)]"
p_pladser.23278,Indre By,7132,Svanegade,4,2003,2023,"[(55.68991333193261, 12.588468036658153), (55.69001679583613, 12.588401376931785)]"
p_pladser.23279,Indre By,7132,Svanegade,5,2003,2023,"[(55.68978642923072, 12.588549797032329), (55.6898395040922, 12.588515602238797), (55.68991333193261, 12.588468036658153)]"
p_pladser.23280,Indre By,7132,Svanegade,3,2003,2021,"[(55.68984938534641, 12.58832266628159), (55.68986025391825, 12.588315749755635), (55.69001963122113, 12.588214522275925)]"
p_pladser.23281,Indre By,7132,Svanegade,5,2003,2021,"[(55.69063613152991, 12.588002348394983), (55.690542909176735, 12.588057192568048)]"
p_pladser.23503,Indre By,7204,Sværtegade,4,2003,2025,"[(55.681239099138224, 12.58107130095887), (55.681189833873, 12.58091704524642), (55.68115635553056, 12.580814481131476), (55.681131874265134, 12.58073849842285)]"
p_pladser.1311,Indre By,386,Søflygade,14,2018,2021,"[(55.68418341384116, 12.614306390648002), (55.68431520174155, 12.613808713325747)]"
p_pladser.1312,Indre By,386,Søflygade,2,2018,2021,"[(55.6841833797028, 12.614307548874995), (55.68415906630562, 12.614397826843463)]"
p_pladser.23600,Indre By,7280,Sølvgade,4,2003,2021,"[(55.68583988359943, 12.584545119730162), (55.68590698359354, 12.584295706193414), (55.685934193859595, 12.584193349429745)]"
p_pladser.23601,Indre By,7280,Sølvgade,2,2003,2021,"[(55.68686018383411, 12.58085882075986), (55.68681975724748, 12.581008031065005), (55.68681956952648, 12.58100872392135)]"
p_pladser.23602,Indre By,7280,Sølvgade,8,2003,2021,"[(55.69027690529308, 12.572662329009969), (55.69002619537811, 12.57320430121507)]"
p_pladser.23603,Indre By,7280,Sølvgade,4,2003,2021,"[(55.68994205864838, 12.573388126868291), (55.68979912490718, 12.573696752583624)]"
p_pladser.23604,Indre By,7280,Sølvgade,2,2003,2022,"[(55.686648163835116, 12.581641232766264), (55.68660790170558, 12.581789764909217)]"
p_pladser.23605,Indre By,7280,Sølvgade,2,2003,2022,"[(55.68697791197736, 12.580431699905557), (55.686924137591966, 12.580626037767203)]"
p_pladser.23606,Indre By,7280,Sølvgade,5,2003,2021,"[(55.685474203968155, 12.58538667912684), (55.6854408200181, 12.585511726311253), (55.6853576417089, 12.585822227906922)]"
p_pladser.23608,Indre By,7280,Sølvgade,12,2003,2021,"[(55.690685051418775, 12.571779554673384), (55.6903106963339, 12.572589399371111)]"
p_pladser.23613,Indre By,7280,Sølvgade,3,2003,2022,"[(55.6867380622775, 12.581309555680459), (55.686737422347896, 12.581311917554684), (55.68668264725723, 12.581514018249969), (55.6866760532221, 12.581538344689106)]"
p_pladser.23615,Indre By,7280,Sølvgade,5,2003,2021,"[(55.68562616861941, 12.58533836562539), (55.685583185325804, 12.585494981779043), (55.6855047100511, 12.58578450246065)]"
p_pladser.23616,Indre By,7280,Sølvgade,4,2003,2021,"[(55.685735954825, 12.58493306197823), (55.68578754375513, 12.5847396672632), (55.68581686989551, 12.584630662018265)]"
p_pladser.23617,Indre By,7280,Sølvgade,6,2003,2021,"[(55.68563159764606, 12.584802424810187), (55.68565342812893, 12.584721562453414), (55.685765875646986, 12.58430504071779)]"
p_pladser.23607,Indre By,7280,Sølvgade,2,2006,2024,"[(55.685474203968155, 12.58538667912684), (55.68551288147219, 12.585244057596826)]"
p_pladser.23610,Indre By,7280,Sølvgade,20,2006,2024,"[(55.690586330117526, 12.571711915321684), (55.69018047487197, 12.572590439100987), (55.68996088456708, 12.57306550448999)]"
p_pladser.23611,Indre By,7280,Sølvgade,5,2006,2024,"[(55.6899296043217, 12.573133166652068), (55.689752661861455, 12.573515899995979)]"
p_pladser.23612,Indre By,7280,Sølvgade,1,2006,2024,"[(55.68996088456708, 12.57306550448999), (55.68995739557427, 12.573073052561984), (55.6899296043217, 12.573133166652068)]"
p_pladser.23614,Indre By,7280,Sølvgade,1,2010,2021,"[(55.689942343389305, 12.573387512093989), (55.68997609666078, 12.573315241652837)]"
p_pladser.23609,Indre By,7280,Sølvgade,1,2013,2022,"[(55.689681740986984, 12.574325514651708), (55.68966701692898, 12.574240414427265)]"
p_pladser.23618,Indre By,7280,Sølvgade,1,2013,2022,"[(55.68966701692898, 12.574240414427265), (55.689648134474375, 12.574131280632606)]"
p_pladser.23619,Indre By,7284,Sønderborggade,6,2003,2021,"[(55.69700303336728, 12.584679935590907), (55.69671124681681, 12.58474620239405)]"
p_pladser.23620,Indre By,7284,Sønderborggade,8,2003,2021,"[(55.69710459287481, 12.584800395819997), (55.69670676053356, 12.584889042678991)]"
p_pladser.23621,Indre By,7284,Sønderborggade,4,2003,2021,"[(55.69723622233024, 12.584628429865859), (55.69703593094834, 12.584670513047914)]"
p_pladser.23622,Indre By,7284,Sønderborggade,2,2003,2021,"[(55.69728837474344, 12.58475943105111), (55.69715913404745, 12.584788091917382)]"
p_pladser.23623,Indre By,7284,Sønderborggade,1,2004,2023,"[(55.69715913404745, 12.584788091917382), (55.69710459287481, 12.584800395819997)]"
p_pladser.23875,Indre By,7348,Teglgårdstræde,2,2003,2021,"[(55.679695949993416, 12.568084452781463), (55.679611574866094, 12.568165404192051)]"
p_pladser.23876,Indre By,7348,Teglgårdstræde,1,2003,2021,"[(55.67946977865465, 12.568305854384453), (55.67941982560465, 12.568357394637458)]"
p_pladser.23877,Indre By,7348,Teglgårdstræde,4,2003,2021,"[(55.67995646233812, 12.56781896543494), (55.67977338191873, 12.568004815298053)]"
p_pladser.23878,Indre By,7348,Teglgårdstræde,1,2003,2021,"[(55.6795697729407, 12.568202899624158), (55.67952460520693, 12.568248254041812)]"
p_pladser.24246,Indre By,7444,Tietgensgade,3,2003,2021,"[(55.671827079501575, 12.568588828884929), (55.67173758953765, 12.568349630414788)]"
p_pladser.24249,Indre By,7444,Tietgensgade,2,2003,2021,"[(55.671929618973365, 12.56886595964127), (55.67187527986702, 12.56871880478812)]"
p_pladser.24250,Indre By,7444,Tietgensgade,1,2003,2021,"[(55.67202036642162, 12.5691151909886), (55.67198815788728, 12.569026941599809)]"
p_pladser.24257,Indre By,7444,Tietgensgade,3,2003,2021,"[(55.67223573765557, 12.569692522689696), (55.672158480116266, 12.569489671103337)]"
p_pladser.24259,Indre By,7444,Tietgensgade,3,2003,2024,"[(55.672835751154366, 12.570861056741418), (55.672744192092416, 12.570612969419205)]"
p_pladser.24260,Indre By,7444,Tietgensgade,5,2003,2021,"[(55.672699389850465, 12.570493144471813), (55.672609731139104, 12.570252181632213), (55.67256799447908, 12.570138970119041)]"
p_pladser.24263,Indre By,7444,Tietgensgade,8,2003,2021,"[(55.672729355865236, 12.57103649162996), (55.672622534597444, 12.570747076613289), (55.67251050355901, 12.570443550259846)]"
p_pladser.24265,Indre By,7444,Tietgensgade,4,2003,2021,"[(55.67214921181065, 12.569003668453504), (55.67204488476367, 12.568715511405333)]"
p_pladser.24261,Indre By,7444,Tietgensgade,3,2004,2021,"[(55.67243672486356, 12.569781784532012), (55.672344872271935, 12.569524452144996)]"
